Date,Region,stock_nappe,precip_tot,T2M,surf_agri,prelev_agri_pct,prelev_dom_pct,prelev_ind_pct,press_ress_int,prelev_total_bm3,indice_stress,croiss_pop,ress_capita,indice_aridite
2020-01-01,Souss-Massa,42.714867575,17.74,13.59,299112.594,87.7768191,10.19077749,2.032403413,36.4586206896552,10.573,50.75121202,1.02565486360782,792.69175377529,0.752013565069945
2020-02-01,Souss-Massa,34.06961535,0.01,18.76,299118.080322404,87.7768191,10.19077749,2.032403413,36.4586206896552,10.573,50.75121202,1.02406790209029,792.019095330299,0.000347705146036161
2020-03-01,Souss-Massa,18.74839956,13.65,17.62,299123.212688525,87.7768191,10.19077749,2.032403413,36.4586206896552,10.573,50.75121202,1.0225833251868,791.38983420434,0.494207096307024
2020-04-01,Souss-Massa,18.229407775,5.77,18.78,299128.699010929,87.7768191,10.19077749,2.032403413,36.4586206896552,10.573,50.75121202,1.02099636366927,790.71717575935,0.200486448922863
2020-05-01,Souss-Massa,21.6233616,19.92,23.16,299134.008355191,87.7768191,10.19077749,2.032403413,36.4586206896552,10.573,50.75121202,1.01946059445876,790.066215973875,0.600723763570567
2020-06-01,Souss-Massa,23.1936535,0.91,24.23,299139.494677596,87.7768191,10.19077749,2.032403413,36.4586206896552,10.573,50.75121202,1.01787363294123,789.393557528885,0.0265848670756646
2020-07-01,Souss-Massa,20.163540875,2.7,32.31,299144.804021858,87.7768191,10.19077749,2.032403413,36.4586206896552,10.573,50.75121202,1.01633786373072,788.74259774341,0.0638147010163082
2020-08-01,Souss-Massa,16.94891316,0.28,30.89,299150.290344262,87.7768191,10.19077749,2.032403413,36.4586206896552,10.573,50.75121202,1.01475090221319,788.069939298419,0.00684764000978234
2020-09-01,Souss-Massa,27.683414,5.96,27.6,299155.776666667,87.7768191,10.19077749,2.032403413,36.4586206896552,10.573,50.75121202,1.01316394069567,787.397280853429,0.158510638297872
2020-10-01,Souss-Massa,31.7782545,6.51,22.36,299161.086010929,87.7768191,10.19077749,2.032403413,36.4586206896552,10.573,50.75121202,1.01162817148516,786.746321067954,0.201174289245983
2020-11-01,Souss-Massa,41.55339586,118.36,19.39,299166.572333333,87.7768191,10.19077749,2.032403413,36.4586206896552,10.573,50.75121202,1.01004120996763,786.073662622963,4.02722014290575
2020-12-01,Souss-Massa,50.5993252,8.81,14.84,299171.881677596,87.7768191,10.19077749,2.032403413,36.4586206896552,10.573,50.75121202,1.00850544075712,785.422702837489,0.354669887278583
2021-01-01,Souss-Massa,47.07992265,82.64,13.96,299177.368,87.7768191,10.19077749,2.032403413,36.4586206896552,10.573,50.75121202,1.00691847923959,784.750044392498,3.44908180300501
2021-02-01,Souss-Massa,44.92244055,49.58,15.22,298712.68589863,87.7768191,10.19077749,2.032403413,36.4586206896552,10.573,50.75121202,1.00706437012208,784.081167248607,1.96590007930214
2021-03-01,Souss-Massa,40.40309218,20.82,16.71,298292.973032877,87.7768191,10.19077749,2.032403413,36.4586206896552,10.573,50.75121202,1.00719614253208,783.477020150899,0.779483339573194
2021-04-01,Souss-Massa,27.4886894,1.91,19.01,297828.290931507,87.7768191,10.19077749,2.032403413,36.4586206896552,10.573,50.75121202,1.00734203341457,782.808143007008,0.0658393657359531
2021-05-01,Souss-Massa,21.40587576,6.55,23.93,297378.598575342,87.7768191,10.19077749,2.032403413,36.4586206896552,10.573,50.75121202,1.00748321813956,782.160842545178,0.193044503389331
2021-06-01,Souss-Massa,18.72031545,0.62,24.42,296913.916473973,87.7768191,10.19077749,2.032403413,36.4586206896552,10.573,50.75121202,1.00762910902206,781.491965401287,0.0180127832655433
2021-07-01,Souss-Massa,19.847563275,0.1,31.45,296464.224117808,87.7768191,10.19077749,2.032403413,36.4586206896552,10.573,50.75121202,1.00777029374705,780.844664939457,0.00241254523522316
2021-08-01,Souss-Massa,22.54569894,0.1,27.99,295999.542016438,87.7768191,10.19077749,2.032403413,36.4586206896552,10.573,50.75121202,1.00791618462954,780.175787795566,0.00263227165043433
2021-09-01,Souss-Massa,29.9061017,1.9,26.35,295534.859915069,87.7768191,10.19077749,2.032403413,36.4586206896552,10.573,50.75121202,1.00806207551204,779.506910651675,0.0522696011004127
2021-10-01,Souss-Massa,24.4454036,0.04,24.08,295085.167558904,87.7768191,10.19077749,2.032403413,36.4586206896552,10.573,50.75121202,1.00820326023703,778.859610189845,0.00117370892018779
2021-11-01,Souss-Massa,26.37635458,13.73,16.57,294620.485457534,87.7768191,10.19077749,2.032403413,36.4586206896552,10.573,50.75121202,1.00834915111952,778.190733045954,0.516748212269477
2021-12-01,Souss-Massa,43.968131075,9.65,16.48,294170.79310137,87.7768191,10.19077749,2.032403413,36.4586206896552,10.573,50.75121202,1.00849033584452,777.543432584124,0.364425981873112
2022-01-01,Souss-Massa,41.68917618,14.54,15.72,293706.111,87.7768191,10.19077749,2.032403413,36.4586206896552,10.573,50.75121202,1.00863622672701,776.874555440233,0.565318818040436
2022-02-01,Souss-Massa,40.707349775,2.66,18.41,294060.831515069,87.7768191,10.19077749,2.032403413,36.4586206896552,10.573,50.75121202,1.00976713946883,776.874555440233,0.0936290038718761
2022-03-01,Souss-Massa,31.577523225,76.66,15.56,294381.224238356,87.7768191,10.19077749,2.032403413,36.4586206896552,10.573,50.75121202,1.01078860904208,776.874555440233,2.99921752738654
2022-04-01,Souss-Massa,23.82965995,17.61,18.75,294735.944753425,87.7768191,10.19077749,2.032403413,36.4586206896552,10.573,50.75121202,1.01191952178389,776.874555440233,0.612521739130435
2022-05-01,Souss-Massa,9.05840465,2.69,24.01,295079.222671233,87.7768191,10.19077749,2.032403413,36.4586206896552,10.573,50.75121202,1.01301395346952,776.874555440233,0.0790943840047045
2022-06-01,Souss-Massa,8.4395145175,0.68,25.73,295433.943186301,87.7768191,10.19077749,2.032403413,36.4586206896552,10.573,50.75121202,1.01414486621134,776.874555440233,0.0190316260845228
2022-07-01,Souss-Massa,11.0985346,0.42,32.24,295777.22110411,87.7768191,10.19077749,2.032403413,36.4586206896552,10.573,50.75121202,1.01523929789696,776.874555440233,0.00994318181818182
2022-08-01,Souss-Massa,11.06446628,2.92,30.28,296131.941619178,87.7768191,10.19077749,2.032403413,36.4586206896552,10.573,50.75121202,1.01637021063878,776.874555440233,0.0724925521350546
2022-09-01,Souss-Massa,19.4123349,9.63,25.14,296486.662134247,87.7768191,10.19077749,2.032403413,36.4586206896552,10.573,50.75121202,1.01750112338059,776.874555440233,0.274046670461013
2022-10-01,Souss-Massa,30.94008864,2.1,25.5,296829.940052055,87.7768191,10.19077749,2.032403413,36.4586206896552,10.573,50.75121202,1.01859555506622,776.874555440233,0.0591549295774648
2022-11-01,Souss-Massa,21.0896263,0.59,21.27,297184.660567123,87.7768191,10.19077749,2.032403413,36.4586206896552,10.573,50.75121202,1.01972646780804,776.874555440233,0.0188679245283019
2022-12-01,Souss-Massa,30.72950315,52.92,16.95,297527.938484932,87.7768191,10.19077749,2.032403413,36.4586206896552,10.573,50.75121202,1.02082089949366,776.874555440233,1.96363636363636
2023-01-01,Souss-Massa,29.8791294,1.81,14.4,297882.659,87.7768191,10.19077749,2.032403413,36.4586206896552,10.573,50.75121202,1.02195181223548,776.874555440233,0.0741803278688525
2023-02-01,Souss-Massa,41.5749068,50.29,14.27,297882.659,87.7768191,10.19077749,2.032403413,36.4586206896552,10.573,50.75121202,1.01777961846808,776.874555440233,2.07210548001648
2023-03-01,Souss-Massa,61.956518175,0.79,21.16,297882.659,87.7768191,10.19077749,2.032403413,36.4586206896552,10.573,50.75121202,1.01401118538784,776.874555440233,0.0253530166880616
2023-04-01,Souss-Massa,51.32450675,6.41,22.65,297882.659,87.7768191,10.19077749,2.032403413,36.4586206896552,10.573,50.75121202,1.00983899162044,776.874555440233,0.196324655436447
2023-05-01,Souss-Massa,50.66370926,1.61,22.52,297882.659,87.7768191,10.19077749,2.032403413,36.4586206896552,10.573,50.75121202,1.00580138474876,776.874555440233,0.0495079950799508
2023-06-01,Souss-Massa,49.23628425,17.5,25.54,297882.659,87.7768191,10.19077749,2.032403413,36.4586206896552,10.573,50.75121202,1.00162919098136,776.874555440233,0.492402926280248
2023-07-01,Souss-Massa,37.1257038,0.04,30.17,297882.659,87.7768191,10.19077749,2.032403413,36.4586206896552,10.573,50.75121202,0.997591584109681,776.874555440233,0.000995767986059248
2023-08-01,Souss-Massa,22.887529375,1.88,32.08,297882.659,87.7768191,10.19077749,2.032403413,36.4586206896552,10.573,50.75121202,0.993419390342279,776.874555440233,0.0446768060836502
2023-09-01,Souss-Massa,19.810070025,0.55,24.34,297882.659,87.7768191,10.19077749,2.032403413,36.4586206896552,10.573,50.75121202,0.989247196574877,776.874555440233,0.0160163075131043
2023-10-01,Souss-Massa,21.67014808,30.96,24.76,297882.659,87.7768191,10.19077749,2.032403413,36.4586206896552,10.573,50.75121202,0.985209589703198,776.874555440233,0.890678941311853
2008-01-01,Bouregreg-Chaouia,22.455132975,69.64,14.31,299708.675564682,82.4639279042437,14.2403259464442,3.29574615231212,41.2565035757275,11.964386036961,57.4299718541102,1.31936746698706,918.40785799275,2.86466474701769
2008-02-01,Bouregreg-Chaouia,15.71084975,32.73,15.88,299717.905544148,82.5283391780287,14.1912309123614,3.28042991260986,41.1983360475819,11.9475174537988,57.3490013594456,1.31756576847491,917.43262078071,1.26468315301391
2008-03-01,Bouregreg-Chaouia,13.61141412,12.24,15.34,299726.540041068,82.5885948857632,14.1453032998323,3.26610181740452,41.1439212631877,11.9317371663244,57.2732547676626,1.31588030857644,916.52030209848,0.483030781373323
2008-04-01,Bouregreg-Chaouia,7.8286639475,36.03,17.92,299735.770020534,82.6530061595483,14.0962082657495,3.25078557770226,41.0857537350421,11.9148685831622,57.1922842729979,1.31407861006428,915.54506488644,1.29047277936963
2008-05-01,Bouregreg-Chaouia,5.0709726825,13.52,18.21,299744.702258727,82.715339650308,14.0486969424435,3.23596341024846,41.0294625787722,11.8985441478439,57.1139257297741,1.31233503085896,914.601286939304,0.47926267281106
2008-06-01,Bouregreg-Chaouia,6.382698536,0.01,21.94,299753.932238193,82.7797509240931,13.9996019083607,3.2206471705462,40.9712950506266,11.8816755646817,57.0329552351095,1.3105333323468,913.626049727265,0.000313087038196619
2008-07-01,Bouregreg-Chaouia,6.5358837825,0.1,23.51,299762.864476386,82.8420844148528,13.9520905850548,3.2058250030924,40.9150038943567,11.8653511293635,56.9545966918857,1.30878975314149,912.682271780129,0.00298418382572366
2008-08-01,Bouregreg-Chaouia,7.63448882,0.45,23.57,299772.094455852,82.9064956886379,13.9029955509719,3.19050876339014,40.8568363662111,11.8484825462012,56.8736261972211,1.30698805462933,911.707034568089,0.0134048257372654
2008-09-01,Bouregreg-Chaouia,9.29858007,59.12,22.63,299781.324435318,82.970906962423,13.8539005168891,3.17519252368789,40.7986688380656,11.831613963039,56.7926557025565,1.30518635611717,910.73179735605,1.81182960465829
2008-10-01,Bouregreg-Chaouia,50.907850275,144.05,19.19,299790.256673511,83.0332404531828,13.8063891935832,3.16037035623409,40.7423776817956,11.8152895277207,56.7142971593327,1.30344277691186,909.788019408914,4.93490921548476
2008-11-01,Bouregreg-Chaouia,86.69389725,142.31,15.04,299799.486652977,83.0976517269678,13.7572941595003,3.14505411653183,40.6842101536501,11.7984209445585,56.633326664668,1.3016410783997,908.812782196874,5.68330670926518
2008-12-01,Bouregreg-Chaouia,84.99141848,88.8,13.41,299808.41889117,83.1599852177276,13.7097828361944,3.13023194907803,40.6279189973801,11.7820965092402,56.5549681214442,1.29989749919438,907.869004249739,3.79325074754378
2009-01-01,Bouregreg-Chaouia,86.244972225,109.16,12.64,299817.648870637,83.2243964915127,13.6606878021116,3.11491570937577,40.5697514692346,11.765227926078,56.4739976267796,1.29809580068223,906.893767037699,4.82155477031802
2009-02-01,Bouregreg-Chaouia,91.65016555,126.75,13.96,299826.878850103,83.2888077652978,13.6115927680287,3.09959946967351,40.511583941089,11.7483593429158,56.393027132115,1.29629410217007,905.918529825659,5.29006677796327
2009-03-01,Bouregreg-Chaouia,87.32647554,56.46,16.35,299835.215605749,83.3469856900069,13.5672488662765,3.08576544671663,40.4590455285704,11.7331232032854,56.3198924917728,1.29466676157844,905.037670408333,2.1426944971537
2009-04-01,Bouregreg-Chaouia,83.45690155,12.73,15.55,299844.445585216,83.4113969637919,13.5181538321937,3.07044920701437,40.4008780004248,11.7162546201232,56.2389219971081,1.29286506306628,904.062433196293,0.498238747553816
2009-05-01,Bouregreg-Chaouia,68.9402027,2.7,19.11,299853.377823409,83.4737304545517,13.4706425088878,3.05562703956058,40.3445868441549,11.6999301848049,56.1605634538843,1.29112148386097,903.118655249158,0.0927516317416695
2009-06-01,Bouregreg-Chaouia,62.13111574,2.65,22.55,299862.607802875,83.5381417283368,13.4215474748049,3.04031079985832,40.2864193160093,11.6830616016427,56.0795929592197,1.28931978534881,902.143418037118,0.0814132104454685
2009-07-01,Bouregreg-Chaouia,68.011381125,0.24,24.07,299871.540041068,83.6004752190965,13.374036151499,3.02548863240452,40.2301281597394,11.6667371663244,56.0012344159959,1.28757620614349,901.199640089983,0.0070443205165835
2009-08-01,Bouregreg-Chaouia,71.74532624,0.43,24.54,299880.770020534,83.6648864928816,13.3249411174162,3.01017239270226,40.1719606315938,11.6498685831622,55.9202639213313,1.28577450763134,900.224402877943,0.0124493341053851
2009-09-01,Bouregreg-Chaouia,83.573459625,90.8,22.37,299890,83.7292977666667,13.2758460833333,2.994856153,40.1137931034483,11.633,55.8392934266667,1.28397280911918,899.249165665903,2.80506641952425
2009-10-01,Bouregreg-Chaouia,92.46569825,19.06,22.01,299898.932238193,83.7916312574264,13.2283347600274,2.9800339855462,40.0575019471784,11.6166755646817,55.7609348834429,1.28222922991386,898.305387718767,0.595438925335832
2009-11-01,Bouregreg-Chaouia,71.1752495,39,18.32,299908.162217659,83.8560425312115,13.1792397259446,2.96471774584394,39.9993344190328,11.5998069815195,55.6799643887782,1.2804275314017,897.330150506728,1.3771186440678
2009-12-01,Bouregreg-Chaouia,50.412488,179.04,16.15,299917.094455852,83.9183760219713,13.1317284026386,2.94989557839014,39.9430432627629,11.5834825462012,55.6016058455544,1.27868395219639,896.386372559592,6.84665391969407
2010-01-01,Bouregreg-Chaouia,88.09892845,158.21,14.49,299926.324435318,83.9827872957563,13.0826333685558,2.93457933868789,39.8848757346173,11.566613963039,55.5206353508898,1.27688225368423,895.411135347552,6.46018783176807
2010-02-01,Bouregreg-Chaouia,93.9267082,124.45,15.6,299935.554414784,84.0471985695414,13.033538334473,2.91926309898563,39.8267082064717,11.5497453798768,55.4396648562252,1.27508055517207,894.435898135512,4.861328125
2010-03-01,Bouregreg-Chaouia,99.36658478,98.71,16.1,299943.891170431,84.1053764942505,12.9891944327207,2.90542907602875,39.7741697939531,11.5345092402464,55.366530215883,1.27345321458044,893.555038718186,3.78199233716475
2010-04-01,Bouregreg-Chaouia,98.382093425,31.54,18.17,299953.121149897,84.1697877680356,12.9400993986379,2.89011283632649,39.7160022658075,11.5176406570842,55.2855597212183,1.27165151606829,892.579801506146,1.11963081292155
2010-05-01,Bouregreg-Chaouia,92.59402312,15.37,18.84,299962.05338809,84.2321212587954,12.892588075332,2.87529066887269,39.6597111095376,11.5013162217659,55.2072011779945,1.26990793686297,891.636023559011,0.532940360610264
2010-06-01,Bouregreg-Chaouia,91.1042442,4.96,20.7,299971.283367556,84.2965325325804,12.8434930412491,2.85997442917043,39.6015435813921,11.4844476386037,55.1262306833299,1.26810623835081,890.660786346971,0.161563517915309
2010-07-01,Bouregreg-Chaouia,91.446023925,1.56,23.7,299980.215605749,84.3588660233402,12.7959817179432,2.84515226171663,39.5452524251221,11.4681232032854,55.0478721401061,1.2663626591455,889.717008399836,0.0462908011869436
2010-08-01,Bouregreg-Chaouia,91.91825258,6.63,26.02,299989.445585216,84.4232772971253,12.7468866838604,2.82983602201437,39.4870848969766,11.4512546201232,54.9669016454415,1.26456096063334,888.741771187796,0.184064408661855
2010-09-01,Bouregreg-Chaouia,94.754705425,2.99,23.38,299998.675564682,84.4876885709103,12.6977916497776,2.81451978231212,39.428917368831,11.434386036961,54.8859311507769,1.26275926212118,887.766533975756,0.0895745955662073
2010-10-01,Bouregreg-Chaouia,97.8120232,87.33,19.85,300007.607802875,84.5500220616701,12.6502803264716,2.79969761485832,39.3726262125611,11.4180616016427,54.8075726075531,1.26101568291587,886.822756028621,2.92562814070352
2010-11-01,Bouregreg-Chaouia,94.44833526,183.07,16.69,300016.837782341,84.6144333354552,12.6011852923888,2.78438137515606,39.3144586844155,11.4011930184805,54.7266021128884,1.25921398440371,885.847518816581,6.85912326714125
2010-12-01,Bouregreg-Chaouia,93.66469955,106.12,16.36,300025.770020534,84.6767668262149,12.5536739690828,2.76955920770226,39.2581675281456,11.3848685831622,54.6482435696646,1.25747040519839,884.903740869445,4.0257966616085
2011-01-01,Bouregreg-Chaouia,90.44603272,73.94,14.5,300035,84.7411781,12.504578935,2.754242968,39.2,11.368,54.567273075,1.25566870668623,883.928503657406,3.01795918367347
2011-02-01,Bouregreg-Chaouia,86.2688217,54.36,13.65,300044.229979466,84.8055893737851,12.4554839009172,2.73892672829774,39.1418324718544,11.3511314168378,54.4863025803354,1.25386700817408,882.953266445366,2.2985200845666
2011-03-01,Bouregreg-Chaouia,86.164207475,58.15,15.04,300052.566735113,84.8637672984942,12.411139999165,2.72509270534086,39.0892940593358,11.3358952772074,54.4131679399932,1.25223966758245,882.072407028039,2.32228434504792
2011-04-01,Bouregreg-Chaouia,85.76748275,66.29,18.29,300061.796714579,84.9281785722793,12.3620449650821,2.7097764656386,39.0311265311903,11.3190266940452,54.3321974453285,1.25043796907029,881.097169816,2.34323082361258
2011-05-01,Bouregreg-Chaouia,88.93372648,56.85,21.04,300070.728952772,84.990512063039,12.3145336417762,2.69495429818481,38.9748353749203,11.3027022587269,54.2538389021047,1.24869438986498,880.153391868864,1.83150773195876
2011-06-01,Bouregreg-Chaouia,91.4098377,14.03,23.01,300079.958932238,85.0549233368241,12.2654386076934,2.67963805848255,38.9166678467748,11.2858336755647,54.1728684074401,1.24689269135282,879.178154656824,0.425022720387761
2011-07-01,Bouregreg-Chaouia,90.297050475,0.1,23,300088.891170431,85.1172568275838,12.2179272843874,2.66481589102875,38.8603766905049,11.2695092402464,54.0945098642163,1.2451491121475,878.234376709689,0.00303030303030303
2011-08-01,Bouregreg-Chaouia,89.63250578,0.76,23.82,300098.121149897,85.1816681013689,12.1688322503046,2.64949965132649,38.8022091623593,11.2526406570842,54.0135393695517,1.24334741363534,877.259139497649,0.0224719101123596
2011-09-01,Bouregreg-Chaouia,90.933750125,4.72,22.91,300107.351129363,85.246079375154,12.1197372162218,2.63418341162423,38.7440416342137,11.235772073922,53.9325688748871,1.24154571512319,876.283902285609,0.143421452446065
2011-10-01,Bouregreg-Chaouia,92.05855714,67.27,21.7,300116.283367556,85.3084128659138,12.0722258929158,2.61936124417043,38.6877504779438,11.2194476386037,53.8542103316632,1.23980213591787,875.340124338474,2.12208201892744
2011-11-01,Bouregreg-Chaouia,94.178421025,179.52,17,300125.513347023,85.3728241396988,12.023130858833,2.60404500446817,38.6295829497982,11.2025790554415,53.7732398369986,1.23800043740571,874.364887126434,6.64888888888889
2011-12-01,Bouregreg-Chaouia,84.7682285,9.44,13.96,300134.445585216,85.4351576304586,11.975619535527,2.58922283701437,38.5732917935283,11.1862546201232,53.6948812937748,1.2362568582004,873.421109179299,0.393989983305509
2012-01-01,Bouregreg-Chaouia,68.49005282,29.64,13.01,300143.675564682,85.4995689042437,11.9265245014442,2.57390659731212,38.5151242653827,11.169386036961,53.6139107991102,1.23445515968824,872.445871967259,1.28813559322034
2012-02-01,Bouregreg-Chaouia,58.6185274,6.11,11.95,300152.905544148,85.5639801780287,11.8774294673614,2.55859035760986,38.4569567372371,11.1525174537988,53.5329403044456,1.23265346117608,871.470634755219,0.278359908883827
2012-03-01,Bouregreg-Chaouia,50.39005565,5.24,15.66,300161.540041068,85.6242358857632,11.8315018548323,2.54426226240452,38.4025419528429,11.1367371663244,53.4571937126626,1.23096800127761,870.558316072988,0.204208885424786
2012-04-01,Bouregreg-Chaouia,53.4676216,89.51,15.09,300170.770020534,85.6886471595483,11.7824068207495,2.52894602270226,38.3443744246973,11.1198685831622,53.3762232179979,1.22916630276545,869.583078860948,3.56755679553607
2012-05-01,Bouregreg-Chaouia,61.159662225,3.85,20.37,300179.702258727,85.750980650308,11.7348954974435,2.51412385524846,38.2880832684274,11.1035441478439,53.2978646747741,1.22742272356014,868.639300913813,0.126769838656569
2012-06-01,Bouregreg-Chaouia,59.775209425,0.45,22.15,300188.932238193,85.8153919240931,11.6858004633607,2.4988076155462,38.2299157402818,11.0866755646817,53.2168941801095,1.22562102504798,867.664063701773,0.0139968895800933
2012-07-01,Bouregreg-Chaouia,62.25328446,0.03,23.17,300197.864476386,85.8777254148528,11.6382891400548,2.4839854480924,38.1736245840119,11.0703511293635,53.1385356368857,1.22387744584266,866.720285754638,0.000904431715405487
2012-08-01,Bouregreg-Chaouia,63.406382575,0.16,24.34,300207.094455852,85.9421366886379,11.5891941059719,2.46866920839014,38.1154570558663,11.0534825462012,53.0575651422211,1.22207574733051,865.745048542598,0.0046592894583576
2012-09-01,Bouregreg-Chaouia,73.3327236,45.38,23.01,300216.324435318,86.006547962423,11.5400990718891,2.45335296868789,38.0572895277208,11.036613963039,52.9765946475565,1.22027404881835,864.769811330558,1.37473492880945
2012-10-01,Bouregreg-Chaouia,82.73584594,119.41,20.71,300225.256673511,86.0688814531828,11.4925877485832,2.43853080123409,38.0009983714508,11.0202895277207,52.8982361043326,1.21853046961303,863.826033383423,3.88830999674373
2012-11-01,Bouregreg-Chaouia,92.711132025,158.28,17.65,300234.486652977,86.1332927269678,11.4434927145003,2.42321456153183,37.9428308433053,11.0034209445585,52.817265609668,1.21672877110087,862.850796171383,5.7244122965642
2012-12-01,Bouregreg-Chaouia,91.67084658,30.5,14.59,300243.41889117,86.1956262177276,11.3959813911944,2.40839239407803,37.8865396870353,10.9870965092402,52.7389070664442,1.21498519189556,861.907018224247,1.24034160227735
2013-01-01,Bouregreg-Chaouia,79.48469925,64.17,13.86,300252.648870637,86.2600374915127,11.3468863571116,2.39307615437577,37.8283721588898,10.970227926078,52.6579365717796,1.2131834933834,860.931781012208,2.6894383906119
2013-02-01,Bouregreg-Chaouia,73.157791125,37.93,13.04,300261.878850103,86.3244487652978,11.2977913230287,2.37775991467351,37.7702046307442,10.9533593429158,52.576966077115,1.21138179487124,859.956543800168,1.64626736111111
2013-03-01,Bouregreg-Chaouia,81.0878563,130.13,15.3,300270.215605749,86.3826266900068,11.2534474212765,2.36392589171663,37.7176662182256,10.9381232032854,52.5038314367728,1.20975445427962,859.075684382841,5.14347826086957
2013-04-01,Bouregreg-Chaouia,92.34568786,47.4,16.81,300279.445585216,86.4470379637919,11.2043523871937,2.34860965201437,37.65949869008,10.9212546201232,52.4228609421081,1.20795275576746,858.100447170802,1.76799701603879
2013-05-01,Bouregreg-Chaouia,86.5119457,24.6,17.74,300288.377823409,86.5093714545517,11.1568410638877,2.33378748456058,37.6032075338101,10.9049301848049,52.3445023988843,1.20620917656214,857.156669223666,0.886806056236482
2013-06-01,Bouregreg-Chaouia,87.809730525,0.87,21.04,300297.607802875,86.5737827283368,11.1077460298049,2.31847124485832,37.5450400056645,10.8880616016427,52.2635319042197,1.20440747804998,856.181432011626,0.0280283505154639
2013-07-01,Bouregreg-Chaouia,87.31660154,0.81,23.64,300306.540041068,86.6361162190965,11.060234706499,2.30364907740452,37.4887488493946,10.8717371663244,52.1851733609959,1.20266389884467,855.237654064491,0.0240784780023781
2013-08-01,Bouregreg-Chaouia,82.3352852,0.39,25.04,300315.770020534,86.7005274928816,11.0111396724162,2.28833283770226,37.430581321249,10.8548685831622,52.1042028663313,1.20086220033251,854.262416852451,0.0111301369863014
2013-09-01,Bouregreg-Chaouia,80.30255738,31.39,23.19,300325,86.7649387666667,10.9620446383333,2.273016598,37.3724137931035,10.838,52.0232323716667,1.19906050182035,853.287179640411,0.945766797228081
2013-10-01,Bouregreg-Chaouia,86.841089225,5.38,21.39,300333.932238193,86.8272722574264,10.9145333150274,2.2581944305462,37.3161226368336,10.8216755646817,51.9448738284428,1.19731692261504,852.343401693276,0.17139216310927
2013-11-01,Bouregreg-Chaouia,71.07665065,57.65,16.87,300343.162217659,86.8916835312115,10.8654382809446,2.24287819084394,37.257955108688,10.8048069815195,51.8639033337782,1.19551522410288,851.368164481236,2.1455154447339
2013-12-01,Bouregreg-Chaouia,52.56010588,34.51,14.41,300352.094455852,86.9540170219713,10.8179269576386,2.22805602339014,37.2016639524181,10.7884825462012,51.7855447905544,1.19377164489756,850.424386534101,1.41376485047112
2014-01-01,Bouregreg-Chaouia,44.903077125,110.65,13.89,300361.324435318,87.0184282957563,10.7688319235558,2.21273978368789,37.1434964242725,10.771613963039,51.7045742958898,1.19196994638541,849.449149322061,4.63164503976559
2014-02-01,Bouregreg-Chaouia,68.458660125,44.5,13.44,300370.554414784,87.0828395695414,10.719736889473,2.19742354398563,37.0853288961269,10.7547453798768,51.6236038012252,1.19016824787325,848.473912110021,1.89846416382253
2014-03-01,Bouregreg-Chaouia,68.70605012,24.51,15.01,300378.891170431,87.1410174942505,10.6753929877207,2.18358952102875,37.0327904836083,10.7395092402464,51.550469160883,1.18854090728162,847.593052692695,0.98000799680128
2014-04-01,Bouregreg-Chaouia,70.062368425,52.58,17.9,300388.121149897,87.2054287680356,10.6262979536379,2.16827328132649,36.9746229554627,10.7226406570842,51.4694986662183,1.18673920876946,846.617815480655,1.88458781362007
2014-05-01,Bouregreg-Chaouia,58.41208075,5.2,20.3,300397.05338809,87.2677622587953,10.578786630332,2.15345111387269,36.9183317991928,10.7063162217659,51.3911401229945,1.18499562956415,845.674037533519,0.171617161716172
2014-06-01,Bouregreg-Chaouia,57.23840714,3.22,21.41,300406.283367556,87.3321735325804,10.5296915962491,2.13813487417043,36.8601642710473,10.6894476386037,51.3101696283299,1.18319393105199,844.69880032148,0.102515122572429
2014-07-01,Bouregreg-Chaouia,55.78733635,1.51,22.51,300415.215605749,87.3945070233402,10.4821802729432,2.12331270671663,36.8038731147773,10.6731232032854,51.2318110851061,1.18145035184667,843.755022374344,0.0464472470009228
2014-08-01,Bouregreg-Chaouia,53.4538698,0.55,23.75,300424.445585216,87.4589182971253,10.4330852388604,2.10799646701437,36.7457055866318,10.6562546201232,51.1508405904415,1.17964865333451,842.779785162304,0.0162962962962963
2014-09-01,Bouregreg-Chaouia,64.8453926,5.42,23.1,300433.675564682,87.5233295709103,10.3839902047776,2.09268022731212,36.6875380584862,10.639386036961,51.0698700957769,1.17784695482236,841.804547950265,0.163746223564955
2014-10-01,Bouregreg-Chaouia,79.1339016,17.25,22.46,300442.607802875,87.5856630616701,10.3364788814716,2.07785805985832,36.6312469022163,10.6230616016427,50.991511552553,1.17610337561704,840.860770003129,0.531423290203327
2014-11-01,Bouregreg-Chaouia,72.23018075,217.83,17.67,300451.837782341,87.6500743354552,10.2873838473888,2.06254182015606,36.5730793740707,10.6061930184805,50.9105410578884,1.17430167710488,839.885532791089,7.87242500903506
2014-12-01,Bouregreg-Chaouia,87.34166412,93.53,14.33,300460.770020534,87.7124078262149,10.2398725240828,2.04771965270226,36.5167882178008,10.5898685831622,50.8321825146646,1.17255809789957,838.941754843954,3.84422523633375
2015-01-01,Bouregreg-Chaouia,83.21456525,61.33,13.47,300470,87.7768191,10.19077749,2.032403413,36.4586206896552,10.573,50.75121202,1.17075639938741,837.966517631914,2.61312313591819
